Id;Date;QuotationId
10592;2017-08-17 00:00:00.000;203
10593;2017-08-18 00:00:00.000;453
10594;2017-08-19 00:00:00.000;144
10595;2017-08-20 00:00:00.000;173
10596;2017-08-21 00:00:00.000;56
10597;2017-08-24 00:00:00.000;161
10598;2017-08-25 00:00:00.000;171
10599;2017-08-26 00:00:00.000;169
10600;2017-08-27 00:00:00.000;29
10601;2017-08-28 00:00:00.000;168
10602;2017-08-29 00:00:00.000;108
10603;2017-08-30 00:00:00.000;43
10604;2017-08-31 00:00:00.000;213
10605;2017-09-01 00:00:00.000;172
10606;2017-09-03 00:00:00.000;35
10607;2017-09-04 00:00:00.000;191
10608;2017-09-05 00:00:00.000;133
10609;2017-09-06 00:00:00.000;53
10610;2017-09-07 00:00:00.000;146
10611;2017-09-08 00:00:00.000;208
10612;2017-09-09 00:00:00.000;82
10613;2017-09-10 00:00:00.000;9
10614;2017-09-11 00:00:00.000;191
10615;2017-09-13 00:00:00.000;83
10616;2017-09-15 00:00:00.000;114
10617;2017-09-16 00:00:00.000;34
10618;2017-09-18 00:00:00.000;103
10619;2017-09-19 00:00:00.000;164
10620;2017-09-20 00:00:00.000;46
10621;2017-09-21 00:00:00.000;59
10622;2017-09-23 00:00:00.000;212
10623;2017-09-24 00:00:00.000;1
10624;2017-09-25 00:00:00.000;194
10625;2017-09-26 00:00:00.000;88
10626;2017-09-27 00:00:00.000;80
10627;2017-09-29 00:00:00.000;116
10628;2017-09-30 00:00:00.000;13
10629;2017-10-01 00:00:00.000;112
10630;2017-10-04 00:00:00.000;115
10631;2017-10-05 00:00:00.000;108
10632;2017-10-06 00:00:00.000;7
10633;2017-10-07 00:00:00.000;31
10634;2017-10-08 00:00:00.000;72
10635;2017-10-09 00:00:00.000;188
10636;2017-10-10 00:00:00.000;195
10637;2017-10-11 00:00:00.000;115
10638;2017-10-12 00:00:00.000;142
10639;2017-10-13 00:00:00.000;119
10640;2017-10-14 00:00:00.000;39
10641;2017-10-15 00:00:00.000;12
10642;2017-10-16 00:00:00.000;46
10643;2017-10-17 00:00:00.000;177
10644;2017-10-18 00:00:00.000;96
10645;2017-10-19 00:00:00.000;69
10646;2017-10-20 00:00:00.000;45
10647;2017-10-21 00:00:00.000;198
10648;2017-10-22 00:00:00.000;105
10649;2017-10-23 00:00:00.000;207
10650;2017-10-25 00:00:00.000;70
